split,file_name,class_id,class_name,bbox_width_norm,bbox_height_norm,bbox_area_norm,bbox_width_px,bbox_height_px,bbox_area_px,image_width,image_height
train,IMG_8146.jpeg,7,Nut,0.037101,0.033043,0.0012259283430000002,56.98713600000001,67.672064,3856.4371145687046,1536,2048
train,IMG_8146.jpeg,7,Nut,0.03942,0.041739,0.0016453513799999998,60.549119999999995,85.481472,5175.827905904639,1536,2048
train,IMG_8146.jpeg,2,Wheel,0.211014,0.189565,0.04000086891,324.117504,388.22912,125831.85335451648,1536,2048
train,IMG_8146.jpeg,3,Wheel Support,0.173913,0.123478,0.021474429414,267.13036800000003,252.882944,67552.7138916434,1536,2048
train,IMG_8146.jpeg,5,Box,0.423942,0.338782,0.143623918644,651.174912,693.825536,451801.78234815283,1536,2048
train,IMG_8146.jpeg,7,Nut,0.053333,0.046957,0.002504357681,81.919488,96.167936,7878.028079136768,1536,2048
train,IMG_8148.jpeg,2,Wheel,0.22029,0.215652,0.04750597908,338.36544000000004,441.655296,149440.88855937027,1536,2048
train,IMG_8150.jpeg,6,Flange,0.22029,0.168696,0.03716204184000001,338.36544000000004,345.489408,116901.67555325954,1536,2048
train,IMG_8150.jpeg,2,Wheel,0.266667,0.21913,0.058434739709999996,409.600512,448.77824,183819.79687845887,1536,2048
train,IMG_8150.jpeg,3,Wheel Support,0.164638,0.166957,0.027487466566,252.883968,341.927936,86468.09322573004,1536,2048
train,IMG_8153.jpeg,2,Wheel,0.486957,0.323478,0.157519876446,747.965952,662.482944,495514.6858927227,1536,2048
train,IMG_8153.jpeg,7,Nut,0.092754,0.05913,0.00548454402,142.470144,121.09824,17252.88369094656,1536,2048
train,IMG_8153.jpeg,7,Nut,0.078841,0.06087,0.004799051669999999,121.09977599999999,124.66176,15096.511211765759,1536,2048
train,IMG_8156.jpeg,2,Wheel,0.507826,0.375652,0.190765852552,780.0207359999999,769.335296,600097.4838166978,1536,2048
train,IMG_8157.jpeg,2,Wheel,0.535652,0.387826,0.20773977255200002,822.761472,794.267648,653492.8192304579,1536,2048
train,IMG_8158.jpeg,2,Wheel,0.510145,0.393043,0.20050892123499997,783.5827199999999,804.952064,630746.527778734,1536,2048
train,IMG_8160.jpeg,2,Wheel,0.51942,0.375652,0.19512116184,797.82912,769.335296,613798.1021926195,1536,2048
train,IMG_8161.jpeg,2,Wheel,0.561159,0.417391,0.23422271616899998,861.940224,854.816768,736800.956488876,1536,2048
train,IMG_8162.jpeg,2,Wheel,0.586667,0.46087,0.27037722029,901.1205120000001,943.86176,850533.1924284212,1536,2048
train,IMG_8163.jpeg,2,Wheel,0.285217,0.229565,0.065475840605,438.09331199999997,470.14912,205969.18511468542,1536,2048
train,IMG_8164.jpeg,2,Wheel,0.322319,0.246957,0.07959893328300001,495.08198400000003,505.767936,250396.59319846504,1536,2048
train,IMG_8165.jpeg,2,Wheel,0.477681,0.393043,0.187749173283,733.718016,804.952064,590607.831373185,1536,2048
train,IMG_8166.jpeg,2,Wheel,0.491594,0.365217,0.179538485898,755.0883839999999,747.964416,564779.2421669437,1536,2048
train,IMG_8167.jpeg,2,Wheel,0.524058,0.38087,0.19959797046,804.953088,780.02176,627880.9244191948,1536,2048
train,IMG_8169.jpeg,2,Wheel,0.575072,0.434783,0.250031529376,883.310592,890.435584,786531.1828409057,1536,2048
train,IMG_8171.jpeg,2,Wheel,0.447536,0.521739,0.23349698510399997,687.415296,1068.521472,734518.0039572356,1536,2048
train,IMG_8173.jpeg,2,Wheel,0.489275,0.533913,0.261230283075,751.5264,1093.453824,821759.4159169535,1536,2048
train,IMG_8174.jpeg,2,Wheel,0.491594,0.516522,0.253919116068,755.0883839999999,1057.837056,798760.4731503575,1536,2048
train,IMG_8175.jpeg,2,Wheel,0.51942,0.49913,0.2592581046,797.82912,1022.21824,815555.4788671489,1536,2048
train,IMG_8176.jpeg,2,Wheel,0.491594,0.471304,0.231690218576,755.0883839999999,965.230592,728834.4079006432,1536,2048
train,IMG_8177.jpeg,2,Wheel,0.442899,0.45913,0.20334821787,680.292864,940.29824,639678.1827037593,1536,2048
train,IMG_8178.jpeg,2,Wheel,0.667826,0.511304,0.341462105104,1025.7807360000002,1047.150592,1074146.9049645958,1536,2048
train,IMG_8179.jpeg,2,Wheel,0.649275,0.46087,0.29923136925000005,997.2864000000001,943.86176,941300.496728064,1536,2048
train,IMG_8180.jpeg,2,Wheel,0.614493,0.46087,0.28320138890999996,943.8612479999999,943.86176,890874.5387330764,1536,2048
train,IMG_8181.jpeg,2,Wheel,0.544928,0.412174,0.22460515347199997,837.0094079999999,844.132352,706546.7202211675,1536,2048
train,IMG_8183.jpeg,2,Wheel,0.593623,0.412174,0.24467596640199998,911.804928,844.132352,769684.0384378306,1536,2048
train,IMG_8184.jpeg,2,Wheel,0.565797,0.412174,0.233206812678,869.064192,844.132352,733605.2004319396,1536,2048
train,IMG_8186.jpeg,2,Wheel,0.484638,0.42087,0.20396959506,744.4039680000001,861.94176,641632.8663289038,1536,2048
train,IMG_8190.jpeg,2,Wheel,0.674783,0.506087,0.341498904121,1036.466688,1036.466176,1074262.6646627448,1536,2048
train,IMG_8191.jpeg,2,Wheel,0.621449,0.452174,0.281003080126,954.545664,926.052352,883959.2572386018,1536,2048
train,IMG_8192.jpeg,2,Wheel,0.633043,0.466087,0.295053112741,972.354048,954.546176,928156.8382365204,1536,2048
train,IMG_8193.jpeg,2,Wheel,0.642319,0.493913,0.317249704247,986.6019839999999,1011.533824,997981.2776415067,1536,2048
train,IMG_8194.jpeg,2,Wheel,0.41971,0.361739,0.15182547569,644.67456,740.841472,477601.64999135234,1536,2048
train,IMG_8195.jpeg,2,Wheel,0.45913,0.347826,0.15969735138000002,705.22368,712.347648,502364.42976190464,1536,2048
train,IMG_8196.jpeg,2,Wheel,0.477681,0.373913,0.178611135753,733.718016,765.773824,561862.0508500132,1536,2048
train,IMG_8197.jpeg,2,Wheel,0.48,0.434783,0.20869584,737.28,890.435584,656500.3473715199,1536,2048
train,IMG_8198.jpeg,2,Wheel,0.452174,0.469565,0.21232508431000002,694.539264,961.66912,667916.9628163277,1536,2048
train,IMG_8199.jpeg,2,Wheel,0.482319,0.424348,0.204671103012,740.841984,869.064704,643839.6195357328,1536,2048
train,IMG_8200.jpeg,2,Wheel,0.426667,0.466087,0.19886394202899998,655.360512,954.546176,625571.870631002,1536,2048
train,IMG_8201.jpeg,2,Wheel,0.575072,0.44,0.25303168000000004,883.310592,901.12,795968.84066304,1536,2048
train,IMG_8202.jpeg,2,Wheel,0.742029,0.565217,0.419407405293,1139.756544,1157.564416,1319341.6182375383,1536,2048
train,IMG_8203.jpeg,2,Wheel,0.57971,0.455652,0.26414602092,890.4345599999999,933.175296,830931.5340966297,1536,2048
train,IMG_8204.jpeg,2,Wheel,0.563478,0.436522,0.24597054351600003,865.5022080000001,893.997056,773756.4259134998,1536,2048
train,IMG_8206.jpeg,2,Wheel,0.50087,0.34087,0.17073155690000003,769.3363200000001,698.10176,537075.0390239233,1536,2048
train,IMG_8207.jpeg,2,Wheel,0.507826,0.356522,0.181051141172,780.0207359999999,730.157056,569537.6442167131,1536,2048
train,IMG_8208.jpeg,2,Wheel,0.514783,0.36,0.18532188,790.706688,737.28,582972.2269286399,1536,2048
train,IMG_8209.jpeg,2,Wheel,0.512464,0.372174,0.19072577673600002,787.144704,762.212352,599971.4162001838,1536,2048
train,IMG_8209.jpeg,2,Wheel,0.178551,0.198261,0.035399699810999996,274.25433599999997,406.038528,111357.8268870574,1536,2048
train,IMG_8210.jpeg,2,Wheel,0.486957,0.375652,0.182926370964,747.965952,769.335296,575436.6070798418,1536,2048
train,IMG_8210.jpeg,2,Wheel,0.208696,0.196522,0.041013355312,320.557056,402.477056,129016.86017890714,1536,2048
train,IMG_8211.jpeg,2,Wheel,0.498551,0.370435,0.184680739685,765.7743360000001,758.65088,580955.3738878157,1536,2048
train,IMG_8211.jpeg,2,Wheel,0.208696,0.189565,0.03956145724,320.557056,388.22912,124449.58376067072,1536,2048
train,IMG_8212.jpeg,2,Wheel,0.449855,0.342609,0.154124371695,690.9772800000001,701.663232,484833.351523369,1536,2048
train,IMG_8212.jpeg,2,Wheel,0.194783,0.206957,0.040311705331,299.186688,423.847936,126809.66018747597,1536,2048
train,IMG_8213.jpeg,2,Wheel,0.431304,0.333913,0.144018012552,662.4829440000001,683.853824,453041.49458917795,1536,2048
train,IMG_8213.jpeg,2,Wheel,0.201739,0.206957,0.041751298223,309.871104,423.847936,131338.22785644134,1536,2048
train,IMG_8214.jpeg,2,Wheel,0.51942,0.346087,0.17976450953999998,797.82912,708.786176,565490.251066245,1536,2048
train,IMG_8214.jpeg,2,Wheel,0.236522,0.208696,0.049361195312,363.297792,427.409408,155276.89420642713,1536,2048
train,IMG_8215.jpeg,2,Wheel,0.211014,0.210435,0.04440473109,324.117504,430.97088,139685.20592228352,1536,2048
train,IMG_8215.jpeg,2,Wheel,0.535652,0.365217,0.195629216484,822.761472,747.964416,615396.3039117804,1536,2048
train,IMG_8216.jpeg,2,Wheel,0.563478,0.4,0.2253912,865.5022080000001,819.2,709019.4087936002,1536,2048
train,IMG_8217.jpeg,2,Wheel,0.528696,0.398261,0.210558997656,812.0770560000001,815.638528,662361.3345784136,1536,2048
train,IMG_8217.jpeg,2,Wheel,0.213333,0.206957,0.044150757681,327.679488,423.847936,138886.27465833677,1536,2048
train,IMG_8218.jpeg,2,Wheel,0.231478,0.201739,0.046698140241999996,355.550208,413.161472,146899.64730718618,1536,2048
train,IMG_8218.jpeg,2,Wheel,0.691014,0.530435,0.36653801109,1061.397504,1086.33088,1153028.8845501235,1536,2048
train,IMG_8219.jpeg,2,Wheel,0.57971,0.446957,0.25910544246999995,890.4345599999999,915.367936,815075.245330268,1536,2048
train,IMG_8220.jpeg,2,Wheel,0.551884,0.427826,0.23611032418400002,847.6938240000001,876.187648,742738.857874686,1536,2048
train,IMG_8221.jpeg,2,Wheel,0.577391,0.464348,0.268110356068,886.872576,950.984704,843402.2541730774,1536,2048
train,IMG_8222.jpeg,2,Wheel,0.60058,0.429565,0.2579881477,922.4908800000001,879.74912,811560.5398880256,1536,2048
train,IMG_8223.jpeg,2,Wheel,0.454493,0.363478,0.165198206654,698.1012479999999,744.402944,519668.6242212741,1536,2048
train,IMG_8224.jpeg,2,Wheel,0.343188,0.372174,0.127725650712,527.136768,762.212352,401790.15576295834,1536,2048
train,IMG_8225.jpeg,2,Wheel,0.431304,0.455652,0.196524530208,662.4829440000001,933.175296,618212.7173621515,1536,2048
train,IMG_8226.jpeg,2,Wheel,0.442899,0.427826,0.189483707574,680.292864,876.187648,596064.2044593438,1536,2048
train,IMG_8227.jpeg,2,Wheel,0.496232,0.44,0.21834208,762.212352,901.12,686844.79463424,1536,2048
train,IMG_8228.jpeg,2,Wheel,0.609855,0.507826,0.30970022523,936.73728,1040.027648,974232.6701123175,1536,2048
train,IMG_8229.jpeg,2,Wheel,0.514783,0.368696,0.189798432968,790.706688,755.089408,597054.2449435607,1536,2048
train,IMG_8229.jpeg,3,Wheel Support,0.481913,0.380522,0.183378498586,740.2183679999999,779.309056,576858.8775999406,1536,2048
train,IMG_8230.jpeg,3,Wheel Support,0.437855,0.32487,0.14224595385,672.54528,665.33376,447467.07991265284,1536,2048
train,IMG_8230.jpeg,2,Wheel,0.547246,0.401739,0.21985006079400002,840.5698560000001,822.761472,691588.4920413881,1536,2048
train,IMG_8231.jpeg,2,Wheel,0.577391,0.410435,0.236981475085,886.872576,840.57088,745479.2616561869,1536,2048
train,IMG_8232.jpeg,2,Wheel,0.607536,0.441739,0.268372345104,933.1752959999999,904.681472,844226.4004193156,1536,2048
train,IMG_8233.jpeg,2,Wheel,0.737391,0.518261,0.382160997051,1132.632576,1061.398528,1202174.548931248,1536,2048
train,IMG_8234.jpeg,2,Wheel,0.695652,0.558261,0.388355381172,1068.5214720000001,1143.318528,1221660.3965034334,1536,2048
train,IMG_8235.jpeg,2,Wheel,0.702609,0.566957,0.3983490908130001,1079.2074240000002,1161.127936,1253097.888744997,1536,2048
train,IMG_8236.jpeg,2,Wheel,0.718841,0.556522,0.40005083100199995,1104.139776,1139.757056,1258451.1005062594,1536,2048
train,IMG_8237.jpeg,2,Wheel,0.542609,0.403478,0.218930794102,833.447424,826.322944,688696.7290688963,1536,2048
train,IMG_8238.jpeg,2,Wheel,0.326957,0.323478,0.105763396446,502.205952,662.482944,332702.8775752827,1536,2048
train,IMG_8240.jpeg,2,Wheel,0.41971,0.389565,0.16350432615000002,644.67456,797.82912,514340.1368911872,1536,2048
train,IMG_8241.jpeg,2,Wheel,0.493913,0.546087,0.269719468431,758.650368,1118.386176,848464.0839885127,1536,2048
train,IMG_8242.jpeg,2,Wheel,0.445217,0.513043,0.228415465331,683.853312,1050.712064,718532.9249247559,1536,2048
train,IMG_8243.jpeg,2,Wheel,0.148406,0.191304,0.028390661424000003,227.951616,391.790592,89309.29857999667,1536,2048
train,IMG_8244.jpeg,2,Wheel,0.185507,0.206957,0.038391972199,284.938752,423.847936,120770.70192161588,1536,2048
train,IMG_8246.jpeg,2,Wheel,0.136812,0.193043,0.026410598916,210.14323199999998,395.352064,83080.56050683084,1536,2048
train,IMG_8247.jpeg,2,Wheel,0.222609,0.186087,0.041424640983,341.927424,381.106176,130310.65303017062,1536,2048
train,IMG_8248.jpeg,2,Wheel,0.222609,0.168696,0.037553247864,341.927424,345.489408,118132.30329672499,1536,2048
train,IMG_8248.jpeg,3,Wheel Support,0.194783,0.175652,0.034214023516,299.186688,359.735296,107628.01176693966,1536,2048
train,IMG_8250.jpeg,3,Wheel Support,0.208696,0.154783,0.032302592968,320.557056,316.995584,101615.1711720407,1536,2048
train,IMG_8250.jpeg,2,Wheel,0.204058,0.18087,0.03690797046,313.433088,370.42176,116102.43609919488,1536,2048
train,IMG_8251.jpeg,3,Wheel Support,0.194783,0.173913,0.033875295879000004,299.186688,356.173824,106562.46675485492,1536,2048
train,IMG_8251.jpeg,2,Wheel,0.229565,0.196522,0.04511457293,352.61184,402.477056,141918.17527394302,1536,2048
train,IMG_8253.jpeg,3,Wheel Support,0.155362,0.146087,0.022696368494,238.636032,299.186176,71396.60186989362,1536,2048
train,IMG_8253.jpeg,2,Wheel,0.231884,0.172174,0.039924395816,356.173824,352.612352,125591.28980147405,1536,2048
train,IMG_8254.jpeg,3,Wheel Support,0.157681,0.151304,0.023857766024,242.198016,309.870592,75050.04259914547,1536,2048
train,IMG_8255.jpeg,2,Wheel,0.238841,0.205217,0.049014233497,366.859776,420.284416,154185.44671005083,1536,2048
train,IMG_8256.jpeg,3,Wheel Support,0.171594,0.16,0.02745504,263.568384,327.68,86366.08806912,1536,2048
train,IMG_8256.jpeg,2,Wheel,0.306087,0.18087,0.05536195569,470.149632,370.42176,174153.65414879232,1536,2048
train,IMG_8257.jpeg,2,Wheel,0.241159,0.227826,0.054942290334000006,370.420224,466.587648,172833.50108779315,1536,2048
train,IMG_8258.jpeg,2,Wheel,0.273623,0.233043,0.063765924789,420.28492800000004,477.272064,200590.2550546514,1536,2048
train,IMG_8258.jpeg,3,Wheel Support,0.204058,0.156522,0.031939566275999996,313.433088,320.557056,100473.18794226892,1536,2048
train,IMG_8259.jpeg,2,Wheel,0.252754,0.206957,0.052309209578,388.230144,423.847936,164550.5452273828,1536,2048
train,IMG_8259.jpeg,3,Wheel Support,0.150725,0.147826,0.022281073850000003,231.5136,302.747648,70090.1978800128,1536,2048
train,IMG_8260.jpeg,3,Wheel Support,0.197101,0.166957,0.032907391657,302.747136,341.927936,103517.7033423913,1536,2048
train,IMG_8260.jpeg,3,Wheel Support,0.264348,0.243478,0.06436292234400001,406.03852800000004,498.642944,202468.24697934644,1536,2048
train,IMG_8260.jpeg,2,Wheel,0.19942,0.13913,0.0277453046,306.30912,284.93824,87279.1815487488,1536,2048
train,IMG_8263.jpeg,3,Wheel Support,0.32,0.297391,0.09516512,491.52,609.056768,299363.58260736003,1536,2048
train,IMG_8263.jpeg,3,Wheel Support,0.211014,0.16,0.03376224,324.117504,327.68,106206.82371072,1536,2048
train,IMG_8263.jpeg,2,Wheel,0.192464,0.144348,0.027781793472,295.624704,295.624704,87393.96561508763,1536,2048
train,IMG_8264.jpeg,6,Flange,0.306087,0.213913,0.065475988431,470.149632,438.093824,205969.65013507276,1536,2048
train,IMG_8266.jpeg,6,Flange,0.227246,0.154783,0.035173817618,349.049856,316.995584,110647.2629478359,1536,2048
train,IMG_8267.jpeg,2,Wheel,0.148406,0.118261,0.017550641966,227.951616,242.198528,55209.54585042125,1536,2048
train,IMG_8267.jpeg,7,Nut,0.111304,0.083478,0.009291435312,170.962944,170.962944,29228.328221147134,1536,2048
train,IMG_8267.jpeg,7,Nut,0.062609,0.053913,0.003375439017,96.167424,110.413824,10618.213028069376,1536,2048
train,IMG_8268.jpeg,6,Flange,0.187826,0.132174,0.024825713724,288.50073599999996,270.692352,78094.94278157107,1536,2048
train,IMG_8269.jpeg,6,Flange,0.389565,0.283478,0.11043310707000001,598.37184,580.562944,347392.51703709696,1536,2048
train,IMG_8270.jpeg,6,Flange,0.18087,0.137391,0.024849910170000003,277.81632,281.376768,78171.05821925377,1536,2048
train,IMG_8271.jpeg,6,Flange,0.146087,0.12,0.017530439999999998,224.389632,245.76,55145.99596032,1536,2048
train,IMG_8273.jpeg,6,Flange,0.227246,0.173913,0.039521033598,349.049856,356.173824,124322.42197816934,1536,2048
train,IMG_8274.jpeg,6,Flange,0.18087,0.135652,0.02453537724,277.81632,277.815296,77181.62317443072,1536,2048
train,IMG_8276.jpeg,6,Flange,0.143768,0.125217,0.018002197656,220.827648,256.444416,56630.01722801357,1536,2048
train,IMG_8280.jpeg,6,Flange,0.310725,0.24,0.07457399999999999,477.2736,491.52,234589.51987199998,1536,2048
train,IMG_8281.jpeg,6,Flange,0.268986,0.205217,0.055200499962,413.16249600000003,420.284416,173645.75834446235,1536,2048
train,IMG_8283.jpeg,6,Flange,0.166957,0.125217,0.020905854669,256.445952,256.444416,65764.13239620402,1536,2048
train,IMG_8284.jpeg,6,Flange,0.231884,0.175652,0.040730888368,356.173824,359.735296,128128.29600409191,1536,2048
train,IMG_8284.jpeg,7,Nut,0.097391,0.073043,0.007113730813,149.592576,149.592064,22377.862202916865,1536,2048
train,IMG_8285.jpeg,6,Flange,0.229565,0.158261,0.036331186465,352.61184,324.118528,114288.03053617151,1536,2048
train,IMG_8285.jpeg,7,Nut,0.095072,0.073043,0.006944344096,146.030592,149.592064,21845.01766442189,1536,2048
train,IMG_8297.jpeg,0,Bolt,0.092754,0.076522,0.007097721588000001,142.470144,156.717056,22327.501535576066,1536,2048
train,IMG_8297.jpeg,1,Frame,0.996696,0.815652,0.8129570857920001,1530.925056,1670.455296,2557341.867574297,1536,2048
train,IMG_8298.jpeg,0,Bolt,0.097391,0.073043,0.007113730813,149.592576,149.592064,22377.862202916865,1536,2048
train,IMG_8298.jpeg,1,Frame,1.0,0.833043,0.833043,1536.0,1706.072064,2620526.690304,1536,2048
train,IMG_8299.jpeg,0,Bolt,0.125217,0.086957,0.010888494669,192.33331199999998,178.087936,34252.24255812403,1536,2048
train,IMG_8299.jpeg,1,Frame,0.989739,0.886956,0.877854944484,1520.239104,1816.485888,2761492.8788017645,1536,2048
train,IMG_8300.jpeg,0,Bolt,0.129855,0.092174,0.01196925477,199.45728,188.772352,37652.01986912256,1536,2048
train,IMG_8301.jpeg,0,Bolt,0.171594,0.24,0.04118256,263.568384,491.52,129549.13210368,1536,2048
train,IMG_8302.jpeg,0,Bolt,0.215652,0.26087,0.05625713724,331.24147200000004,534.26176,176969.65181571073,1536,2048
train,IMG_8303.jpeg,0,Bolt,0.164638,0.113043,0.018611173434,252.883968,231.512064,58545.68938418996,1536,2048
train,IMG_8303.jpeg,3,Wheel Support,0.445217,0.511304,0.22764123296799998,683.853312,1047.150592,716097.4005019607,1536,2048
train,IMG_8304.jpeg,0,Bolt,0.173913,0.229565,0.039924337845000005,267.13036800000003,470.14912,125591.10744047617,1536,2048
train,IMG_8304.jpeg,3,Wheel Support,0.456812,0.523478,0.239131032136,701.663232,1072.082944,752241.183459115,1536,2048
train,IMG_8305.jpeg,3,Wheel Support,0.535652,0.601739,0.322322698828,822.761472,1232.361472,1013939.5387388068,1536,2048
train,IMG_8305.jpeg,0,Bolt,0.153043,0.205217,0.031407025331,235.074048,420.284416,98797.95898043597,1536,2048
train,IMG_8306.jpeg,0,Bolt,0.162319,0.116522,0.018913734518,249.321984,238.637056,59497.4642578391,1536,2048
train,IMG_8306.jpeg,3,Wheel Support,0.593623,0.65913,0.39127472799,911.804928,1349.89824,1230843.8675305268,1536,2048
train,IMG_8307.jpeg,3,Wheel Support,0.605217,0.606957,0.367340694669,929.613312,1243.047936,1155553.9087597239,1536,2048
train,IMG_8309.jpeg,3,Wheel Support,0.609855,0.664348,0.40515594954000006,936.73728,1360.584704,1274510.4148345653,1536,2048
train,IMG_8310.jpeg,3,Wheel Support,0.584348,0.61913,0.36178737724,897.558528,1267.97824,1138084.6826304307,1536,2048
train,IMG_8311.jpeg,1,Frame,0.635362,0.961739,0.611052414518,975.916032,1969.641472,1922204.689816879,1536,2048
train,IMG_8312.jpeg,1,Frame,0.630725,0.96,0.6054959999999999,968.7936,1966.08,1904725.7210879999,1536,2048
train,IMG_8317.jpeg,1,Frame,0.722609,0.570435,0.412201464915,1479.903232,876.18816,1296673.6898241332,2048,1536
train,IMG_8319.jpeg,1,Frame,0.948406,0.523478,0.49646967606799997,1456.751616,1072.082944,1561758.5611580375,1536,2048
train,IMG_8320.jpeg,1,Frame,0.980464,0.495652,0.485968942528,1505.992704,1015.095296,1528726.1096407203,1536,2048
train,IMG_8321.jpeg,1,Frame,0.921565,0.528696,0.48722772924,1415.5238399999998,1082.769408,1532685.9102466868,1536,2048
train,IMG_8322.jpeg,1,Frame,0.935478,0.473043,0.442521319554,1436.8942080000002,968.792064,1392051.7055179654,1536,2048
train,IMG_8323.jpeg,1,Frame,0.99113,0.518261,0.51366402493,1522.3756799999999,1061.398528,1615847.305814999,1536,2048
train,IMG_8324.jpeg,1,Frame,0.975826,0.542609,0.529491970034,1498.868736,1111.263232,1665637.7159111146,1536,2048
train,IMG_8325.jpeg,1,Frame,0.995768,0.504348,0.502213599264,1529.499648,1032.904704,1579827.3811855442,1536,2048
train,IMG_8326.jpeg,1,Frame,0.630725,0.921739,0.581363830775,968.7936,1887.721472,1828812.4806561791,1536,2048
train,IMG_8328.jpeg,1,Frame,0.61913,0.895652,0.5545250227599999,950.9836799999999,1834.295296,1744384.8907967692,1536,2048
train,IMG_8329.jpeg,1,Frame,0.809275,0.843478,0.68260565845,1243.0464,1727.442944,2147291.7327446016,1536,2048
train,IMG_8330.jpeg,1,Frame,0.748696,0.716522,0.536457155312,1533.329408,1100.577792,1687548.2942653073,2048,1536
train,IMG_8331.jpeg,1,Frame,0.735652,0.793043,0.583403669036,1506.615296,1218.1140480000001,1835229.2569892784,2048,1536
train,IMG_8332.jpeg,1,Frame,0.769565,0.770435,0.592899810775,1576.06912,1183.38816,1865101.5359496193,2048,1536
train,IMG_8334.jpeg,1,Frame,0.876522,0.692174,0.6067057388279999,1795.117056,1063.1792639999999,1908531.2303919266,2048,1536
train,IMG_8335.jpeg,1,Frame,0.883043,0.652174,0.575897685482,1808.472064,1001.739264,1811617.474355921,2048,1536
train,IMG_8336.jpeg,1,Frame,0.802174,0.634783,0.509206418242,1642.852352,975.0266879999999,1601824.88764357,2048,1536
train,IMG_8337.jpeg,1,Frame,0.808696,0.627826,0.507720374896,1656.209408,964.340736,1597150.1994808442,2048,1536
train,IMG_8338.jpeg,1,Frame,0.893478,0.6,0.5360868,1829.842944,921.5999999999999,1686383.2571903998,2048,1536
train,IMG_8340.jpeg,1,Frame,0.902609,0.56,0.50546104,1848.543232,860.1600000000001,1590042.9464371202,2048,1536
train,IMG_8341.jpeg,1,Frame,0.893478,0.52,0.46460856,1829.842944,798.72,1461532.15623168,2048,1536
train,IMG_8342.jpeg,5,Box,0.470725,0.462609,0.217761621525,723.0336,947.423232,685018.8301565952,1536,2048
train,IMG_8342.jpeg,7,Nut,0.051014,0.038261,0.0019518466540000001,78.35750399999999,78.358528,6139.9786711941115,1536,2048
train,IMG_8342.jpeg,7,Nut,0.051014,0.036522,0.0018631333079999997,78.35750399999999,74.797056,5860.910614708223,1536,2048
train,IMG_8342.jpeg,5,Box,0.355768,0.476522,0.16953127889599998,546.459648,975.917056,533299.2908989564,1536,2048
train,IMG_8342.jpeg,2,Wheel,0.137797,0.177391,0.024443947627,211.656192,363.296768,76894.01048078746,1536,2048
train,IMG_8342.jpeg,2,Wheel,0.075188,0.184348,0.013860757424000001,115.48876800000001,377.544704,43602.172729884674,1536,2048
train,IMG_8343.jpeg,5,Box,0.524058,0.478261,0.250636503138,804.953088,979.478528,788434.2657432944,1536,2048
train,IMG_8344.jpeg,7,Nut,0.041739,0.031304,0.0013065976559999998,64.111104,64.110592,4110.200831213568,1536,2048
train,IMG_8344.jpeg,7,Nut,0.030145,0.027826,0.0008388147700000001,46.30272,56.987648,2638.68310880256,1536,2048
train,IMG_8344.jpeg,5,Box,0.489275,0.457391,0.22378998152500001,751.5264,936.736768,703982.4110026752,1536,2048
train,IMG_8344.jpeg,5,Box,0.39287,0.488696,0.19199399752000001,603.44832,1000.849408,603960.8938305946,1536,2048
train,IMG_8344.jpeg,2,Wheel,0.149391,0.175652,0.026240827932,229.464576,359.735296,82546.5071688745,1536,2048
train,IMG_8344.jpeg,2,Wheel,0.109971,0.198261,0.021802960431,168.915456,406.038528,68586.18311068877,1536,2048
train,IMG_8345.jpeg,5,Box,0.447536,0.434783,0.19458104468799997,687.415296,890.435584,612099.0405442929,1536,2048
train,IMG_8347.jpeg,5,Box,0.48,0.431304,0.20702592,737.28,883.310592,651247.23326976,1536,2048
train,IMG_8348.jpeg,5,Box,0.466087,0.446957,0.208320847259,715.909632,915.367936,655320.7222063595,1536,2048
train,IMG_8349.jpeg,5,Box,0.54029,0.506087,0.27343374523,829.88544,1036.466176,860148.1885148773,1536,2048
train,IMG_8350.jpeg,5,Box,0.591304,0.537391,0.317761447864,908.2429440000001,1100.576768,999591.083866325,1536,2048
train,IMG_8352.jpeg,5,Box,0.477681,0.525217,0.250886181777,733.718016,1075.644416,789219.6868289987,1536,2048
train,IMG_8352.jpeg,2,Wheel,0.157681,0.17913,0.02824539753,242.198016,366.85824,88852.33788125185,1536,2048
train,IMG_8353.jpeg,5,Box,0.463768,0.466087,0.216156235816,712.347648,954.546176,679968.723380994,1536,2048
train,IMG_8361.jpeg,5,Box,0.643304,0.464348,0.298716925792,988.1149439999999,950.984704,939682.1975378165,1536,2048
train,IMG_8361.jpeg,1,Frame,0.553797,0.546087,0.302421342339,850.632192,1118.386176,951335.2843933778,1536,2048
train,IMG_8362.jpeg,5,Box,0.658551,0.516522,0.340156079622,1011.5343359999999,1057.837056,1070038.5040371548,1536,2048
train,IMG_8362.jpeg,2,Wheel,0.206377,0.172174,0.035532753598,316.995072,352.612352,111776.37791032933,1536,2048
train,IMG_8365.jpeg,2,Wheel,0.285217,0.205217,0.058531377089000004,438.09331199999997,420.284416,184123.79178742578,1536,2048
train,IMG_8365.jpeg,2,Wheel,0.222609,0.151304,0.033681632136,341.927424,309.870592,105953.253295915,1536,2048
train,IMG_8367.jpeg,2,Wheel,0.211014,0.208696,0.044037777744,324.117504,427.409408,138530.87050707763,1536,2048
train,IMG_8368.jpeg,2,Wheel,0.204058,0.130435,0.026616305229999998,313.433088,267.13088,83727.65661855743,1536,2048
train,IMG_8368.jpeg,5,Box,0.711884,0.605217,0.43084429882799996,1093.453824,1239.484416,1355318.9744636067,1536,2048
