split,image_id,file_name,width,height,objects_in_image
train,1136,IMG_8661.jpeg,1536,2048,3
train,1137,IMG_8662.jpeg,1536,2048,2
train,1138,IMG_8663.jpeg,1536,2048,2
train,1139,IMG_8664.jpeg,1536,2048,3
train,1140,IMG_8665.jpeg,1536,2048,2
train,1141,IMG_8668.jpeg,1536,2048,2
train,1142,IMG_8669.jpeg,1536,2048,1
train,1143,IMG_8672.jpeg,1536,2048,1
train,1144,IMG_8673.jpeg,1536,2048,3
train,1145,IMG_8674.jpeg,1536,2048,3
train,1146,IMG_8676.jpeg,1536,2048,1
train,1147,IMG_8677.jpeg,1536,2048,1
train,1148,IMG_8678.jpeg,1536,2048,1
train,1149,IMG_8679.jpeg,1536,2048,1
train,1150,IMG_8680.jpeg,1536,2048,1
train,1151,IMG_8684.jpeg,1536,2048,1
train,1152,IMG_8957.jpeg,2048,1536,8
train,1153,IMG_8958.jpeg,2048,1536,9
train,1154,IMG_8959.jpeg,2048,1536,5
train,1155,IMG_8960.jpeg,2048,1536,5
train,1156,IMG_8961.jpeg,2048,1536,9
train,1157,IMG_8962.jpeg,2048,1536,9
train,1158,IMG_8964.jpeg,2048,1536,7
train,1159,IMG_8965.jpeg,2048,1536,7
train,1160,IMG_8966.jpeg,2048,1536,8
train,1161,IMG_8967.jpeg,2048,1536,8
train,1162,IMG_8968.jpeg,2048,1536,8
train,1163,IMG_8980.jpeg,2048,1536,19
train,1164,IMG_8981.jpeg,2048,1536,15
train,1165,IMG_8982.jpeg,2048,1536,1
train,1166,IMG_8983.jpeg,2048,1536,1
train,1167,IMG_8984.jpeg,2048,1536,1
train,1168,IMG_8986.jpeg,2048,1536,1
train,1169,IMG_8987.jpeg,2048,1536,1
train,1170,IMG_8988.jpeg,2048,1536,1
train,1171,IMG_8989.jpeg,2048,1536,1
train,1172,IMG_8990.jpeg,2048,1536,4
train,1173,IMG_8992.jpeg,2048,1536,4
train,1174,IMG_8993.jpeg,2048,1536,10
train,1175,IMG_8994.jpeg,2048,1536,8
train,1176,IMG_8995.jpeg,2048,1536,16
train,1177,IMG_8996.jpeg,2048,1536,6
train,1178,IMG_8997.jpeg,2048,1536,6
train,1179,IMG_8998.jpeg,2048,1536,11
train,1180,IMG_8999.jpeg,2048,1536,13
train,1181,IMG_9001.jpeg,2048,1536,1
train,1182,IMG_9002.jpeg,2048,1536,11
train,1183,IMG_9003.jpeg,2048,1536,10
train,1184,IMG_9004.jpeg,2048,1536,5
train,1185,IMG_9005.jpeg,2048,1536,12
train,1186,IMG_9008.jpeg,2048,1536,4
train,1187,IMG_9009.jpeg,2048,1536,3
train,1188,IMG_9010.jpeg,2048,1536,4
train,1189,IMG_9011.jpeg,2048,1536,3
train,1190,IMG_9012.jpeg,2048,1536,5
train,1191,IMG_9013.jpeg,2048,1536,4
train,1192,IMG_9014.jpeg,2048,1536,3
train,1193,IMG_9015.jpeg,2048,1536,9
train,1194,IMG_9024.jpeg,2048,1536,9
train,1195,IMG_9025.jpeg,2048,1536,1
train,1196,IMG_9026.jpeg,2048,1536,2
train,1197,IMG_9027.jpeg,2048,1536,1
train,1198,IMG_9028.jpeg,2048,1536,1
train,1199,IMG_9029.jpeg,2048,1536,1
train,1200,IMG_9030.jpeg,2048,1536,1
train,1201,IMG_9031.jpeg,2048,1536,1
train,1202,IMG_9032.jpeg,2048,1536,1
train,1203,IMG_9033.jpeg,2048,1536,2
train,1204,IMG_9034.jpeg,2048,1536,1
train,1205,IMG_9035.jpeg,2048,1536,1
train,1206,IMG_9036.jpeg,2048,1536,1
train,1207,IMG_9038.jpeg,2048,1536,4
train,1208,IMG_9039.jpeg,2048,1536,1
train,1209,IMG_9040.jpeg,2048,1536,1
train,1210,IMG_9041.jpeg,2048,1536,1
train,1211,IMG_9042.jpeg,2048,1536,1
train,1212,IMG_9043.jpeg,2048,1536,4
train,1213,IMG_9044.jpeg,2048,1536,7
train,1214,IMG_9045.jpeg,2048,1536,5
train,1215,IMG_9046.jpeg,2048,1536,1
train,1216,IMG_9047.jpeg,2048,1536,7
train,1217,IMG_9048.jpeg,2048,1536,6
train,1218,IMG_9049.jpeg,2048,1536,6
train,1219,IMG_9051.jpeg,2048,1536,3
train,1220,IMG_9053.jpeg,2048,1536,20
train,1221,IMG_9055.jpeg,2048,1536,3
train,1222,IMG_9056.jpeg,2048,1536,4
train,1223,IMG_9058.jpeg,2048,1536,1
train,1224,IMG_9059.jpeg,2048,1536,1
train,1225,IMG_9060.jpeg,2048,1536,10
train,1226,IMG_9061.jpeg,2048,1536,3
train,1227,IMG_9062.jpeg,2048,1536,1
train,1228,IMG_9063.jpeg,2048,1536,1
train,1229,IMG_9064.jpeg,2048,1536,4
train,1230,IMG_9066.jpeg,2048,1536,1
train,1231,IMG_9069.jpeg,2048,1536,2
train,1232,IMG_9070.jpeg,2048,1536,2
train,1233,IMG_9071.jpeg,2048,1536,1
train,1234,IMG_9072.jpeg,2048,1536,2
train,1235,IMG_9076.jpeg,2048,1536,1
train,1236,IMG_9078.jpeg,2048,1536,1
train,1237,IMG_9079.jpeg,2048,1536,1
train,1238,IMG_9081.jpeg,2048,1536,2
train,1239,IMG_9082.jpeg,2048,1536,1
train,1240,IMG_9083.jpeg,2048,1536,2
train,1241,IMG_9085.jpeg,2048,1536,1
train,1242,IMG_9089.jpeg,2048,1536,2
train,1243,IMG_9090.jpeg,2048,1536,2
train,1244,IMG_9091.jpeg,2048,1536,2
train,1245,IMG_9092.jpeg,2048,1536,1
train,1246,IMG_9093.jpeg,2048,1536,1
train,1247,IMG_9095.jpeg,2048,1536,12
train,1248,IMG_9098.jpeg,2048,1536,13
train,1249,IMG_9100.jpeg,2048,1536,9
train,1250,IMG_9101.jpeg,2048,1536,2
train,1251,IMG_9102.jpeg,2048,1536,1
train,1252,IMG_9105.jpeg,2048,1536,5
train,1253,IMG_9109.jpeg,2048,1536,5
train,1254,IMG_9111.jpeg,2048,1536,1
train,1255,IMG_9112.jpeg,2048,1536,1
train,1256,IMG_9113.jpeg,2048,1536,1
train,1257,IMG_9114.jpeg,2048,1536,5
train,1258,IMG_9119.jpeg,2048,1536,3
train,1259,IMG_9120.jpeg,2048,1536,1
train,1260,IMG_9121.jpeg,2048,1536,1
train,1261,IMG_9131.jpeg,2048,1536,1
train,1262,IMG_9132.jpeg,2048,1536,1
train,1263,IMG_9133.jpeg,2048,1536,1
train,1264,IMG_9136.jpeg,2048,1536,2
train,1265,IMG_9137.jpeg,2048,1536,2
train,1266,IMG_9139.jpeg,2048,1536,2
train,1267,IMG_9143.jpeg,2048,1536,3
train,1268,IMG_9144.jpeg,2048,1536,7
val,1,11.png,982,752,5
val,2,19.png,1071,832,2
val,3,20.png,1405,833,4
val,4,3.png,1338,858,5
val,5,30.png,1217,763,2
val,6,frame_0008_5.726.jpg,1600,1200,1
val,7,frame_0015_7.800.jpg,1600,1200,1
val,8,frame_0028_10.746.jpg,1600,1200,1
val,9,frame_0038_12.777.jpg,1600,1200,2
val,10,frame_0042_14.041.jpg,1600,1200,2
val,11,frame_0046_16.012.jpg,1600,1200,1
val,12,frame_0047_16.544.jpg,1600,1200,6
val,13,frame_0054_18.486.jpg,1600,1200,1
val,14,frame_0057_19.169.jpg,1600,1200,1
val,15,frame_0058_19.439.jpg,1600,1200,4
val,16,frame_0064_20.349.jpg,1600,1200,2
val,17,frame_0076_22.530.jpg,1600,1200,1
val,18,frame_0079_23.215.jpg,1600,1200,2
val,19,frame_0085_25.152.jpg,1600,1200,2
val,20,frame_0099_27.035.jpg,1600,1200,1
val,21,frame_0100_27.152.jpg,1600,1200,2
val,22,frame_0124_30.952.jpg,1600,1200,1
val,23,frame_0126_32.391.jpg,1600,1200,1
val,24,frame_0133_33.159.jpg,1600,1200,1
val,25,frame_0138_34.122.jpg,1600,1200,1
val,26,frame_0171_40.627.jpg,1600,1200,1
val,27,frame_0178_42.036.jpg,1600,1200,1
val,28,frame_0180_42.877.jpg,1600,1200,3
val,29,frame_0194_45.826.jpg,1600,1200,1
val,30,frame_0198_46.458.jpg,1600,1200,1
val,31,frame_0205_47.981.jpg,1600,1200,2
val,32,frame_0206_48.089.jpg,1600,1200,1
val,33,frame_0213_49.782.jpg,1600,1200,3
val,34,frame_0222_51.115.jpg,1600,1200,1
val,35,frame_0228_52.336.jpg,1600,1200,1
val,36,frame_0252_57.562.jpg,1600,1200,2
val,37,frame_0263_61.623.jpg,1600,1200,8
val,38,frame_0268_62.159.jpg,1600,1200,1
val,39,frame_0299_69.814.jpg,1600,1200,2
val,40,frame_0300_69.965.jpg,1600,1200,4
val,41,frame_0308_71.311.jpg,1600,1200,1
val,42,frame_0309_71.475.jpg,1600,1200,1
val,43,frame_0310_71.592.jpg,1600,1200,1
val,44,frame_0314_71.882.jpg,1600,1200,1
val,45,frame_0316_72.039.jpg,1600,1200,1
val,46,frame_0325_75.144.jpg,1600,1200,1
val,47,frame_0327_75.233.jpg,1600,1200,2
val,48,frame_0332_76.681.jpg,1600,1200,1
val,49,frame_0333_76.783.jpg,1600,1200,1
val,50,frame_0336_78.025.jpg,1600,1200,1
val,51,frame_0341_79.517.jpg,1600,1200,2
val,52,frame_0347_81.094.jpg,1600,1200,2
val,53,frame_0348_81.161.jpg,1600,1200,1
val,54,frame_0353_82.273.jpg,1600,1200,1
val,55,frame_0361_83.526.jpg,1600,1200,1
val,56,frame_0369_85.003.jpg,1600,1200,1
val,57,frame_0375_85.961.jpg,1600,1200,2
val,58,frame_0378_86.678.jpg,1600,1200,1
val,59,frame_0380_88.003.jpg,1600,1200,1
val,60,frame_0381_88.446.jpg,1600,1200,1
val,61,frame_0387_88.989.jpg,1600,1200,3
val,62,frame_0484_113.142.jpg,1600,1200,1
val,63,frame_0486_113.668.jpg,1600,1200,1
val,64,frame_0491_114.152.jpg,1600,1200,1
val,65,frame_0508_118.164.jpg,1600,1200,1
val,66,frame_0512_119.089.jpg,1600,1200,1
val,67,frame_0518_121.230.jpg,1600,1200,1
val,68,frame_0535_125.687.jpg,1600,1200,1
val,69,frame_0538_126.220.jpg,1600,1200,1
val,70,frame_0539_126.383.jpg,1600,1200,1
val,71,frame_0597_140.647.jpg,1600,1200,1
val,72,frame_0598_140.901.jpg,1600,1200,1
val,73,frame_0599_141.088.jpg,1600,1200,1
val,74,frame_0601_141.305.jpg,1600,1200,2
val,75,frame_0697_166.500.jpg,1600,1200,3
val,76,frame_0710_171.128.jpg,1600,1200,1
val,77,frame_0712_171.377.jpg,1600,1200,1
val,78,frame_0728_175.946.jpg,1600,1200,1
val,79,frame_0736_177.072.jpg,1600,1200,1
val,80,frame_0746_179.643.jpg,1600,1200,4
val,81,frame_0751_181.117.jpg,1600,1200,2
val,82,frame_0753_181.585.jpg,1600,1200,1
val,83,frame_0755_181.738.jpg,1600,1200,3
val,84,frame_0767_184.925.jpg,1600,1200,3
val,85,frame_0779_186.228.jpg,1600,1200,3
val,86,frame_0783_187.302.jpg,1600,1200,1
val,87,frame_0815_226.012.jpg,1600,1200,3
val,88,frame_0835_231.605.jpg,1600,1200,4
val,89,frame_0851_235.707.jpg,1600,1200,6
val,90,frame_0910_219.886.jpg,1600,1200,3
val,91,frame_0989_237.966.jpg,1600,1200,2
val,92,IMG_037380.jpg,5712,4284,1
val,93,IMG_037386.jpg,5712,4284,1
val,94,IMG_037388.jpg,5712,4284,1
val,95,IMG_038416.jpg,5712,4284,3
val,96,IMG_038418.jpg,5712,4284,3
val,97,IMG_7437.jpeg,1536,2048,2
val,98,IMG_7439.jpeg,1536,2048,2
val,99,IMG_7475.jpeg,1536,2048,2
val,100,IMG_7479.jpeg,2048,1536,1
val,101,IMG_7490.jpeg,2048,1536,1
val,102,IMG_7498.jpeg,1536,2048,1
val,103,IMG_7529.jpeg,1536,2048,2
val,104,IMG_7558.jpeg,1536,2048,7
val,105,IMG_7561.jpeg,1536,2048,4
val,106,IMG_7592.jpeg,1536,2048,1
val,107,IMG_7602.jpeg,1536,2048,1
val,108,IMG_7611.jpeg,1536,2048,1
val,109,IMG_7612.jpeg,1536,2048,1
val,110,IMG_7613.jpeg,1536,2048,1
val,111,IMG_7622.jpeg,1536,2048,1
val,112,IMG_7634.jpeg,1536,2048,1
val,113,IMG_7647.jpeg,1536,2048,1
val,114,IMG_7648.jpeg,1536,2048,1
val,115,IMG_7666.jpeg,1536,2048,1
val,116,IMG_7670.jpeg,1536,2048,1
val,117,IMG_7674.jpeg,1536,2048,1
val,118,IMG_7683.jpeg,1536,2048,1
val,119,IMG_7693.jpeg,1536,2048,1
val,120,IMG_7699.jpeg,1536,2048,1
val,121,IMG_7702.jpeg,1536,2048,1
val,122,IMG_7703.jpeg,1536,2048,1
val,123,IMG_7725.jpeg,1536,2048,1
val,124,IMG_7741.jpeg,1536,2048,1
val,125,IMG_7742.jpeg,1536,2048,1
val,126,IMG_7761.jpeg,1536,2048,1
val,127,IMG_7792.jpeg,1536,2048,1
val,128,IMG_7802.jpeg,1536,2048,1
val,129,IMG_7803.jpeg,1536,2048,1
val,130,IMG_7818.jpeg,1536,2048,1
val,131,IMG_7821.jpeg,1536,2048,1
val,132,IMG_7825.jpeg,1536,2048,1
val,133,IMG_7840.jpeg,1536,2048,1
val,134,IMG_7841.jpeg,1536,2048,1
val,135,IMG_7843.jpeg,1536,2048,1
val,136,IMG_7844.jpeg,1536,2048,1
val,137,IMG_7877.jpeg,1536,2048,1
val,138,IMG_7885.jpeg,1536,2048,1
val,139,IMG_7897.jpeg,1536,2048,1
val,140,IMG_7914.jpeg,1536,2048,1
val,141,IMG_7917.jpeg,1536,2048,1
val,142,IMG_7920.jpeg,1536,2048,1
val,143,IMG_7937.jpeg,1536,2048,1
val,144,IMG_7944.jpeg,1536,2048,1
val,145,IMG_7975.jpeg,1536,2048,1
val,146,IMG_7976.jpeg,1536,2048,1
val,147,IMG_7977.jpeg,1536,2048,1
val,148,IMG_7989.jpeg,1536,2048,5
val,149,IMG_8016.jpeg,1536,2048,8
val,150,IMG_8023.jpeg,1536,2048,1
val,151,IMG_8028.jpeg,1536,2048,12
val,152,IMG_8030.jpeg,1536,2048,13
val,153,IMG_8032.jpeg,1536,2048,1
val,154,IMG_8037.jpeg,1536,2048,1
val,155,IMG_8046.jpeg,1536,2048,1
val,156,IMG_8054.jpeg,1536,2048,1
val,157,IMG_8057.jpeg,1536,2048,5
val,158,IMG_8066.jpeg,1536,2048,1
val,159,IMG_8067.jpeg,1536,2048,2
val,160,IMG_8068.jpeg,1536,2048,2
val,161,IMG_8086.jpeg,1536,2048,2
val,162,IMG_8095.jpeg,1536,2048,1
val,163,IMG_8101.jpeg,1536,2048,1
val,164,IMG_8103.jpeg,1536,2048,1
val,165,IMG_8108.jpeg,2048,1536,1
val,166,IMG_8109.jpeg,2048,1536,1
val,167,IMG_8113.jpeg,2048,1536,1
val,168,IMG_8122.jpeg,2048,1536,1
val,169,IMG_8134.jpeg,1536,2048,3
val,170,IMG_8141.jpeg,1536,2048,1
val,171,IMG_8145.jpeg,1536,2048,1
val,172,IMG_8152.jpeg,1536,2048,5
val,173,IMG_8154.jpeg,1536,2048,1
val,174,IMG_8155.jpeg,1536,2048,1
val,175,IMG_8168.jpeg,1536,2048,1
val,176,IMG_8170.jpeg,1536,2048,1
val,177,IMG_8172.jpeg,1536,2048,1
val,178,IMG_8182.jpeg,1536,2048,1
val,179,IMG_8205.jpeg,1536,2048,1
val,180,IMG_8239.jpeg,1536,2048,1
val,181,IMG_8245.jpeg,1536,2048,1
val,182,IMG_8249.jpeg,1536,2048,2
val,183,IMG_8252.jpeg,1536,2048,2
val,184,IMG_8262.jpeg,1536,2048,3
val,185,IMG_8278.jpeg,1536,2048,1
val,186,IMG_8308.jpeg,1536,2048,1
val,187,IMG_8327.jpeg,1536,2048,1
val,188,IMG_8339.jpeg,2048,1536,1
val,189,IMG_8346.jpeg,1536,2048,9
val,190,IMG_8351.jpeg,1536,2048,4
val,191,IMG_8387.jpeg,1536,2048,7
val,192,IMG_8402.jpeg,1536,2048,1
val,193,IMG_8410.jpeg,1536,2048,1
val,194,IMG_8415.jpeg,1536,2048,1
val,195,IMG_8433.jpeg,1536,2048,2
val,196,IMG_8435.jpeg,1536,2048,2
val,197,IMG_8437.jpeg,1536,2048,3
val,198,IMG_8444.jpeg,1536,2048,3
val,199,IMG_8449.jpeg,1536,2048,2
val,200,IMG_8485.jpeg,1536,2048,2
val,201,IMG_8486.jpeg,1536,2048,3
val,202,IMG_8509.jpeg,1536,2048,6
val,203,IMG_8511.jpeg,1536,2048,8
val,204,IMG_8591.jpeg,1536,2048,3
val,205,IMG_8598.jpeg,1536,2048,2
val,206,IMG_8599.jpeg,1536,2048,1
val,207,IMG_8622.jpeg,1536,2048,1
val,208,IMG_8623.jpeg,1536,2048,1
val,209,IMG_8628.jpeg,1536,2048,2
val,210,IMG_8655.jpeg,1536,2048,2
val,211,IMG_8656.jpeg,1536,2048,2
val,212,IMG_8660.jpeg,1536,2048,8
val,213,IMG_8666.jpeg,1536,2048,3
val,214,IMG_8681.jpeg,1536,2048,1
val,215,IMG_8956.jpeg,2048,1536,9
val,216,IMG_8963.jpeg,2048,1536,7
val,217,IMG_8985.jpeg,2048,1536,1
val,218,IMG_9006.jpeg,2048,1536,8
val,219,IMG_9050.jpeg,2048,1536,7
val,220,IMG_9054.jpeg,2048,1536,20
val,221,IMG_9065.jpeg,2048,1536,6
val,222,IMG_9067.jpeg,2048,1536,2
val,223,IMG_9068.jpeg,2048,1536,2
val,224,IMG_9073.jpeg,2048,1536,2
val,225,IMG_9080.jpeg,2048,1536,1
val,226,IMG_9084.jpeg,2048,1536,2
val,227,IMG_9087.jpeg,2048,1536,1
val,228,IMG_9096.jpeg,2048,1536,11
val,229,IMG_9099.jpeg,2048,1536,13
val,230,IMG_9110.jpeg,2048,1536,8
val,231,IMG_9138.jpeg,2048,1536,2
val,232,IMG_9145.jpeg,2048,1536,8
